time (s), R (V),time (s), S (V),time (s), T (V)
-6.89519e-06, 0.000679303, -6.90164e-06, 0.00478152, -6.8987e-06, -0.000142716
-6.87956e-06, 0.000566086, -6.88602e-06, 0.00202076, -6.88307e-06, -2.85431e-05
-6.86394e-06, 0.000566086, -6.87039e-06, 8.53843e-05, -6.86745e-06, 0.000656491
-6.84831e-06, -0.000339651, -6.85477e-06, -0.00139461, -6.85182e-06, 0.000570862
-6.83269e-06, -0.00147182, -6.83914e-06, -0.00318768, -6.8362e-06, 0.000428147
-6.81706e-06, -0.00260399, -6.82352e-06, -0.00512306, -6.82057e-06, 0.000656491
-6.80144e-06, -0.00260399, -6.80789e-06, -0.00591998, -6.80495e-06, -0.000114172
-6.78581e-06, -0.00249078, -6.79227e-06, -0.00591998, -6.78932e-06, 0
-6.77019e-06, -0.00249078, -6.77664e-06, -0.00580613, -6.7737e-06, 0.000228345
-6.75456e-06, -0.00226434, -6.76102e-06, -0.00512306, -6.75807e-06, -0.000114172
-6.73894e-06, -0.00135861, -6.74539e-06, -0.00409845, -6.74245e-06, -0.000228345
-6.72331e-06, 0.000452869, -6.72977e-06, -0.00284614, -6.72682e-06, -0.000114172
-6.70769e-06, 0.00203791, -6.71414e-06, -0.00182153, -6.7112e-06, 0
-6.69206e-06, 0.00319838, -6.69852e-06, -0.00159384, -6.69557e-06, -0.000570862
-6.67644e-06, 0.00506647, -6.68289e-06, -0.00079692, -6.67995e-06, -0.000228345
-6.66081e-06, 0.00537781, -6.66727e-06, -0.00102461, -6.66432e-06, 0.000342517
-6.64519e-06, 0.00574577, -6.65164e-06, -0.00113846, -6.6487e-06, 0
-6.62956e-06, 0.0059156, -6.63602e-06, -0.00105307, -6.63307e-06, 2.85431e-05
-6.61394e-06, 0.00551934, -6.62039e-06, -0.00105307, -6.61745e-06, 0.000114172
-6.59831e-06, 0.00345312, -6.60477e-06, -0.00116692, -6.60182e-06, 0.000199802
-6.58269e-06, 0.0019813, -6.58914e-06, -0.00128076, -6.5862e-06, 0.000171259
-6.56706e-06, 0.00099065, -6.57352e-06, -0.000910766, -6.57057e-06, 0.000228345
-6.55144e-06, -0.000283043, -6.55789e-06, -0.000455383, -6.55495e-06, 0.000485233
-6.53581e-06, -0.00166995, -6.54227e-06, -0.000227692, -6.53932e-06, 0.000799207
-6.52019e-06, -0.00192469, -6.52664e-06, 0.000227692, -6.5237e-06, 0.000542319
-6.50456e-06, -0.00246247, -6.51102e-06, 0.00079692, -6.50807e-06, 0.000399603
-6.48894e-06, -0.00257569, -6.49539e-06, 0.00079692, -6.49245e-06, 0.000114172
-6.47331e-06, -0.00317008, -6.47977e-06, 0.00113846, -6.47682e-06, -0.000799207
-6.45769e-06, -0.00370786, -6.46414e-06, 0.00136615, -6.4612e-06, -0.000799207
-6.44206e-06, -0.00359464, -6.44852e-06, 0.00136615, -6.44557e-06, -2.85431e-05
-6.42644e-06, -0.00427395, -6.43289e-06, 0.00113846, -6.42995e-06, -0.00037106
-6.41081e-06, -0.00427395, -6.41727e-06, 0.00079692, -6.41432e-06, -0.00082775
-6.39519e-06, -0.0039343, -6.40164e-06, 0, -6.3987e-06, -0.00037106
-6.37956e-06, -0.00339651, -6.38602e-06, -0.000113846, -6.38307e-06, -0.00037106
-6.36394e-06, -0.00260399, -6.37039e-06, 0.000569229, -6.36745e-06, -0.00082775
-6.34831e-06, -0.00147182, -6.35477e-06, -0.000227692, -6.35182e-06, -0.000142716
-6.33269e-06, -0.000339651, -6.33914e-06, -0.000569229, -6.3362e-06, 0.000313974
-6.31706e-06, 0.000339651, -6.32352e-06, 0.000227692, -6.32057e-06, 0.000428147
-6.30144e-06, 0.000452869, -6.30789e-06, 0.000426922, -6.30495e-06, 8.56293e-05
-6.28581e-06, 0.00158504, -6.29227e-06, 0.00019923, -6.28932e-06, -2.85431e-05
-6.27019e-06, 0.00203791, -6.27664e-06, 0.00019923, -6.2737e-06, -0.000142716
-6.25456e-06, 0.00226434, -6.26102e-06, 0.00019923, -6.25807e-06, 0.000199802
-6.23894e-06, 0.00271721, -6.24539e-06, -0.000142307, -6.24245e-06, 8.56293e-05
-6.22331e-06, 0.00271721, -6.22977e-06, -0.000142307, -6.22682e-06, 0.000428147
-6.20769e-06, 0.00226434, -6.21414e-06, 0, -6.2112e-06, 0.000770664
-6.19206e-06, 0.00169826, -6.19852e-06, 0, -6.19557e-06, -0.000142716
-6.17644e-06, 0.00101895, -6.18289e-06, -0.000227692, -6.17995e-06, -0.000713578
-6.16081e-06, 0.00101895, -6.16727e-06, -0.000455383, -6.16432e-06, -0.000256888
-6.14519e-06, 0.000339651, -6.15164e-06, -0.000227692, -6.1487e-06, 8.56293e-05
-6.12956e-06, 0.000113217, -6.13602e-06, 0, -6.13307e-06, 0.00045669
-6.11394e-06, -0.000113217, -6.12039e-06, 0.000113846, -6.11745e-06, 0.000799207
-6.09831e-06, -0.000679303, -6.10477e-06, 0.000227692, -6.10182e-06, 0.000913379
-6.08269e-06, -0.000113217, -6.08914e-06, 0, -6.0862e-06, 0.00122735
-6.06706e-06, -0.000113217, -6.07352e-06, -0.000227692, -6.07057e-06, 0.000770664
-6.05144e-06, 0, -6.05789e-06, 0.000768459, -6.05495e-06, 0.000313974
-6.03581e-06, 0.000226434, -6.04227e-06, 0.00113846, -6.03932e-06, 0.000884836
-6.02019e-06, 0.000452869, -6.02664e-06, 0.00079692, -6.0237e-06, 0.000770664
-6.00456e-06, 0.000339651, -6.01102e-06, 0.00019923, -6.00807e-06, 0.000770664
-5.98894e-06, 0.00101895, -5.99539e-06, 0.000426922, -5.99245e-06, 0.00111318
-5.97331e-06, 0.00101895, -5.97977e-06, 0.000284614, -5.97682e-06, 0.000884836
-5.95769e-06, 0.000905737, -5.96414e-06, 5.69229e-05, -5.9612e-06, -0.000256888
-5.94206e-06, 0.00147182, -5.94852e-06, 0.00019923, -5.94557e-06, -0.00139861
-5.92644e-06, 0.00158504, -5.93289e-06, 0.000341537, -5.92995e-06, -0.00245471
-5.91081e-06, 0.000905737, -5.91727e-06, -0.000455383, -5.91432e-06, -0.00231199
-5.89519e-06, 0.000650999, -5.90164e-06, -2.84614e-05, -5.8987e-06, -0.00159841
-5.87956e-06, 0.000226434, -5.88602e-06, 2.84614e-05, -5.88307e-06, -0.00139861
-5.86394e-06, -0.000339651, -5.87039e-06, 2.84614e-05, -5.86745e-06, -0.00242616
-5.84831e-06, -0.000622694, -5.85477e-06, -0.000341537, -5.85182e-06, -0.00274014
-5.83269e-06, -0.000849129, -5.83914e-06, -0.000227692, -5.8362e-06, -0.00228345
-5.81706e-06, -0.00118878, -5.82352e-06, -0.000227692, -5.82057e-06, -0.000770664
-5.80144e-06, -0.00144352, -5.80789e-06, -0.000227692, -5.80495e-06, 0.000856293
-5.78581e-06, -0.00124539, -5.79227e-06, -0.000341537, -5.78932e-06, 0.00156987
-5.77019e-06, -0.00107556, -5.77664e-06, -0.000455383, -5.7737e-06, 0.00131298
-5.75456e-06, -0.001302, -5.76102e-06, -0.000455383, -5.75807e-06, 0.000970466
-5.73894e-06, -0.00178317, -5.74539e-06, -0.000227692, -5.74245e-06, 0.00122735
-5.72331e-06, -0.00192469, -5.72977e-06, -0.00019923, -5.72682e-06, 0.00111318
-5.70769e-06, -0.00172656, -5.71414e-06, 2.84614e-05, -5.7112e-06, 0.00134153
-5.69206e-06, -0.00147182, -5.69852e-06, -8.53843e-05, -5.69557e-06, 0.00156987
-5.67644e-06, -0.000820824, -5.68289e-06, 0.000142307, -5.67995e-06, 0.00134153
-5.66081e-06, -0.000141521, -5.66727e-06, 0.000683075, -5.66432e-06, 0.000884836
-5.64519e-06, 0.000226434, -5.65164e-06, 0.000341537, -5.6487e-06, 0.000999009
-5.62956e-06, 0.000113217, -5.63602e-06, 0.000227692, -5.63307e-06, 0.000542319
-5.61394e-06, 0.000226434, -5.62039e-06, -0.000113846, -5.61745e-06, -0.00037106
-5.59831e-06, 0.000339651, -5.60477e-06, -0.000113846, -5.60182e-06, -2.85431e-05
-5.58269e-06, 0.000566086, -5.58914e-06, -0.000455383, -5.5862e-06, -0.000142716
-5.56706e-06, 0.00019813, -5.57352e-06, -0.000569229, -5.57057e-06, -0.000142716
-5.55144e-06, -0.000141521, -5.55789e-06, -0.000569229, -5.55495e-06, -0.000171259
-5.53581e-06, -0.000367956, -5.54227e-06, -0.000227692, -5.53932e-06, -5.70862e-05
-5.52019e-06, -0.00059439, -5.52664e-06, -0.0012523, -5.5237e-06, -0.000313974
-5.50456e-06, -0.000452869, -5.51102e-06, -0.00148, -5.50807e-06, -0.000656491
-5.48894e-06, -0.00079252, -5.49539e-06, -0.00079692, -5.49245e-06, 0.000228345
-5.47331e-06, -0.00124539, -5.47977e-06, -0.000455383, -5.47682e-06, -0.000285431
-5.45769e-06, -0.00169826, -5.46414e-06, -0.000341537, -5.4612e-06, -0.000884836
-5.44206e-06, -0.00135861, -5.44852e-06, 0.000113846, -5.44557e-06, -0.000685034
-5.42644e-06, -0.000679303, -5.43289e-06, -8.53843e-05, -5.42995e-06, -0.00045669
-5.41081e-06, -0.000339651, -5.41727e-06, -0.000540767, -5.41432e-06, -0.000685034
-5.39519e-06, 0.000905737, -5.40164e-06, 2.84614e-05, -5.3987e-06, -0.00102755
-5.37956e-06, 0.00124539, -5.38602e-06, 0.000825382, -5.38307e-06, -0.000599405
-5.36394e-06, 0.00147182, -5.37039e-06, 0.00059769, -5.36745e-06, -0.000256888
-5.34831e-06, 0.00215113, -5.35477e-06, 0.000711536, -5.35182e-06, -0.000256888
-5.33269e-06, 0.00215113, -5.33914e-06, 0.00059769, -5.3362e-06, -0.000142716
-5.31706e-06, 0.00158504, -5.32352e-06, 0.000227692, -5.32057e-06, 0.000313974
-5.30144e-06, 0.00147182, -5.30789e-06, 0.000227692, -5.30495e-06, 0.000542319
-5.28581e-06, 0.00203791, -5.29227e-06, 0.000683075, -5.28932e-06, 0.000313974
-5.27019e-06, 0.00203791, -5.27664e-06, 0.00113846, -5.2737e-06, 0.000542319
-5.25456e-06, 0.00121708, -5.26102e-06, 0.00216307, -5.25807e-06, 0.000542319
-5.23894e-06, 0.000650999, -5.24539e-06, 0.00204922, -5.24245e-06, 0.000770664
-5.22331e-06, -0.000141521, -5.22977e-06, 0.00167923, -5.22682e-06, 0.000770664
-5.20769e-06, 0, -5.21414e-06, 0.00148, -5.2112e-06, 0.000570862
-5.19206e-06, -2.83043e-05, -5.19852e-06, 0.00148, -5.19557e-06, 0.000114172
-5.17644e-06, -0.000169826, -5.18289e-06, 0.000739998, -5.17995e-06, 0.000342517
-5.16081e-06, 0.00019813, -5.16727e-06, 0.000170769, -5.16432e-06, -0.000114172
-5.14519e-06, -0.000339651, -5.15164e-06, 0.000113846, -5.1487e-06, -0.000570862
-5.12956e-06, -0.000820824, -5.13602e-06, -0.000369999, -5.13307e-06, -0.000685034
-5.11394e-06, -0.00039626, -5.12039e-06, -0.00113846, -5.11745e-06, -0.00082775
-5.09831e-06, -0.000283043, -5.10477e-06, -0.00153692, -5.10182e-06, -0.000256888
-5.08269e-06, -0.000566086, -5.08914e-06, -0.00187846, -5.0862e-06, 8.56293e-05
-5.06706e-06, -0.000820824, -5.07352e-06, -0.00167923, -5.07057e-06, -0.000713578
-5.05144e-06, -0.000226434, -5.05789e-06, -0.00111, -5.05495e-06, -0.000570862
-5.03581e-06, -0.000141521, -5.04227e-06, -0.00128076, -5.03932e-06, -0.000114172
-5.02019e-06, -0.000339651, -5.02664e-06, -0.00136615, -5.0237e-06, 0.000228345
-5.00456e-06, -0.00079252, -5.01102e-06, -0.000569229, -5.00807e-06, -2.85431e-05
-4.98894e-06, -0.000113217, -4.99539e-06, 0.000426922, -4.99245e-06, -2.85431e-05
-4.97331e-06, -0.000254739, -4.97977e-06, 8.53843e-05, -4.97682e-06, 0.000342517
-4.95769e-06, -0.000226434, -4.96414e-06, -0.000113846, -4.9612e-06, -0.000228345
-4.94206e-06, -0.000481173, -4.94852e-06, 0.000341537, -4.94557e-06, -0.000114172
-4.92644e-06, -0.000820824, -4.93289e-06, 0.00079692, -4.92995e-06, 0.000313974
-4.91081e-06, -0.000820824, -4.91727e-06, 0.000569229, -4.91432e-06, 0.000428147
-4.89519e-06, -0.000820824, -4.90164e-06, 0.000113846, -4.8987e-06, -0.00037106
-4.87956e-06, -0.000481173, -4.88602e-06, 0.00019923, -4.88307e-06, -0.000485233
-4.86394e-06, 0.00019813, -4.87039e-06, 0.000341537, -4.86745e-06, 8.56293e-05
-4.84831e-06, 0.000311347, -4.85477e-06, 0.000569229, -4.85182e-06, 8.56293e-05
-4.83269e-06, 0.00019813, -4.83914e-06, 0.000910766, -4.8362e-06, -0.000142716
-4.81706e-06, 0.000311347, -4.82352e-06, 0.00159384, -4.82057e-06, 0.000313974
-4.80144e-06, 0.00107556, -4.80789e-06, 0.00170769, -4.80495e-06, 0.000428147
-4.78581e-06, 0.000849129, -4.79227e-06, 0.00122384, -4.78932e-06, 8.56293e-05
-4.77019e-06, -0.000113217, -4.77664e-06, 0.00190692, -4.7737e-06, 8.56293e-05
-4.75456e-06, -0.000141521, -4.76102e-06, 0.00216307, -4.75807e-06, 0.000313974
-4.73894e-06, 0.000566086, -4.74539e-06, 0.00216307, -4.74245e-06, 0.000199802
-4.72331e-06, 0.000283043, -4.72977e-06, 0.00193538, -4.72682e-06, 0.000199802
-4.70769e-06, -8.49129e-05, -4.71414e-06, 0.00204922, -4.7112e-06, 8.56293e-05
-4.69206e-06, 2.83043e-05, -4.69852e-06, 0.000996151, -4.69557e-06, 0.000428147
-4.67644e-06, -0.000311347, -4.68289e-06, 0.000341537, -4.67995e-06, 0.000428147
-4.66081e-06, -0.000566086, -4.66727e-06, -2.84614e-05, -4.66432e-06, -2.85431e-05
-4.64519e-06, 0, -4.65164e-06, 0.000426922, -4.6487e-06, -0.000256888
-4.62956e-06, -0.000141521, -4.63602e-06, -0.000256153, -4.63307e-06, 0.000685034
-4.61394e-06, -0.000367956, -4.62039e-06, -0.000910766, -4.61745e-06, 0.000913379
-4.59831e-06, -0.000367956, -4.60477e-06, -0.000569229, -4.60182e-06, 0.000228345
-4.58269e-06, -2.83043e-05, -4.58914e-06, -0.000455383, -4.5862e-06, 0.00045669
-4.56706e-06, -0.000113217, -4.57352e-06, -0.00102461, -4.57057e-06, 0.000228345
-4.55144e-06, -0.000339651, -4.55789e-06, -0.000569229, -4.55495e-06, -0.00045669
-4.53581e-06, -0.000339651, -4.54227e-06, -8.53843e-05, -4.53932e-06, -0.00045669
-4.52019e-06, -0.000367956, -4.52664e-06, 0.000113846, -4.5237e-06, -0.000114172
-4.50456e-06, -0.000141521, -4.51102e-06, -0.000170769, -4.50807e-06, -0.000342517
-4.48894e-06, 0.00019813, -4.49539e-06, 0, -4.49245e-06, -0.00045669
-4.47331e-06, -2.83043e-05, -4.47977e-06, 0.000284614, -4.47682e-06, -0.000570862
-4.45769e-06, 0.00019813, -4.46414e-06, 0.000711536, -4.4612e-06, -0.000599405
-4.44206e-06, 0.000566086, -4.44852e-06, 0.000284614, -4.44557e-06, -0.000342517
-4.42644e-06, 0.000679303, -4.43289e-06, 0.000455383, -4.42995e-06, -0.000228345
-4.41081e-06, -0.000226434, -4.41727e-06, 0.000455383, -4.41432e-06, -0.000256888
-4.39519e-06, -0.000226434, -4.40164e-06, 5.69229e-05, -4.3987e-06, -0.000228345
-4.37956e-06, 0.000452869, -4.38602e-06, 0.000113846, -4.38307e-06, -0.000171259
-4.36394e-06, 0.000679303, -4.37039e-06, 8.53843e-05, -4.36745e-06, -8.56293e-05
-4.34831e-06, 0.000452869, -4.35477e-06, -2.84614e-05, -4.35182e-06, 0.000313974
-4.33269e-06, 0.000566086, -4.33914e-06, -0.000369999, -4.3362e-06, 8.56293e-05
-4.31706e-06, 0.000566086, -4.32352e-06, -0.000142307, -4.32057e-06, 0
-4.30144e-06, -0.000226434, -4.30789e-06, -0.000142307, -4.30495e-06, -5.70862e-05
-4.28581e-06, -0.000226434, -4.29227e-06, -2.84614e-05, -4.28932e-06, -0.00037106
-4.27019e-06, 0.000113217, -4.27664e-06, -2.84614e-05, -4.2737e-06, -0.000656491
-4.25456e-06, -0.000339651, -4.26102e-06, -2.84614e-05, -4.25807e-06, 8.56293e-05
-4.23894e-06, -0.000707607, -4.24539e-06, 8.53843e-05, -4.24245e-06, 8.56293e-05
-4.22331e-06, -0.000481173, -4.22977e-06, 0.00019923, -4.22682e-06, -0.000171259
-4.20769e-06, -0.00104726, -4.21414e-06, 0.00019923, -4.2112e-06, 0.000313974
-4.19206e-06, -0.00116048, -4.19852e-06, 8.53843e-05, -4.19557e-06, -0.000114172
-4.17644e-06, -0.00104726, -4.18289e-06, -0.000256153, -4.17995e-06, 0.000114172
-4.16081e-06, -0.00059439, -4.16727e-06, -0.000256153, -4.16432e-06, 0
-4.14519e-06, -0.00059439, -4.15164e-06, 0.00019923, -4.1487e-06, 0.00045669
-4.12956e-06, -0.000226434, -4.13602e-06, 0.000170769, -4.13307e-06, 0.00045669
-4.11394e-06, 0.000339651, -4.12039e-06, 0.000142307, -4.11745e-06, 0.000570862
-4.09831e-06, 0.00101895, -4.10477e-06, 0.000170769, -4.10182e-06, 0.000570862
-4.08269e-06, 0.000566086, -4.08914e-06, 0.00019923, -4.0862e-06, 0.000570862
-4.06706e-06, 0.00079252, -4.07352e-06, -0.000455383, -4.07057e-06, 0
-4.05144e-06, 0.000226434, -4.05789e-06, 0.00019923, -4.05495e-06, -0.00045669
-4.03581e-06, -0.00079252, -4.04227e-06, 0.00059769, -4.03932e-06, 0
-4.02019e-06, -0.00215113, -4.02664e-06, 0.000142307, -4.0237e-06, -0.000114172
-4.00456e-06, -0.0039626, -4.01102e-06, -0.000426922, -4.00807e-06, -0.000228345
-3.98894e-06, -0.00690625, -3.99539e-06, -0.00019923, -3.99245e-06, -0.000913379
-3.97331e-06, -0.0079252, -3.97977e-06, -0.000227692, -3.97682e-06, -0.000599405
-3.95769e-06, -0.00622694, -3.96414e-06, -0.000113846, -3.9612e-06, -0.00037106
-3.94206e-06, -0.00509477, -3.94852e-06, -0.000113846, -3.94557e-06, -0.000142716
-3.92644e-06, -0.0039626, -3.93289e-06, -0.000341537, -3.92995e-06, 0.000428147
-3.91081e-06, -0.00206621, -3.91727e-06, -0.000227692, -3.91432e-06, 8.56293e-05
-3.89519e-06, -0.000113217, -3.90164e-06, 0.000227692, -3.8987e-06, -0.000256888
-3.87956e-06, 0.00226434, -3.88602e-06, 0.000341537, -3.88307e-06, -0.000485233
-3.86394e-06, 0.00498155, -3.87039e-06, 0.000683075, -3.86745e-06, 8.56293e-05
-3.84831e-06, 0.00622694, -3.85477e-06, 0.000426922, -3.85182e-06, 8.56293e-05
-3.83269e-06, 0.00667981, -3.83914e-06, 0.00019923, -3.8362e-06, -2.85431e-05
-3.81706e-06, 0.00679303, -3.82352e-06, 0.00019923, -3.82057e-06, 0.00045669
-3.80144e-06, 0.00634016, -3.80789e-06, -0.000227692, -3.80495e-06, 8.56293e-05
-3.78581e-06, 0.00520799, -3.79227e-06, -0.000227692, -3.78932e-06, -0.000142716
-3.77019e-06, 0.00362295, -3.77664e-06, -0.000569229, -3.7737e-06, 0.000228345
-3.75456e-06, 0.00226434, -3.76102e-06, -0.000683075, -3.75807e-06, 0.000570862
-3.73894e-06, 0.000566086, -3.74539e-06, -0.000569229, -3.74245e-06, 0.000913379
-3.72331e-06, -0.00079252, -3.72977e-06, -0.000569229, -3.72682e-06, 0.000799207
-3.70769e-06, -0.00101895, -3.71414e-06, -0.000683075, -3.7112e-06, 0.00102755
-3.69206e-06, -0.00169826, -3.69852e-06, -0.000455383, -3.69557e-06, 0.00102755
-3.67644e-06, -0.00203791, -3.68289e-06, -0.000569229, -3.67995e-06, 0.00102755
-3.66081e-06, -0.00189639, -3.66727e-06, -0.000227692, -3.66432e-06, 0.0012559
-3.64519e-06, -0.00127369, -3.65164e-06, 0, -3.6487e-06, 0.00102755
-3.62956e-06, -0.000849129, -3.63602e-06, -0.000113846, -3.63307e-06, 0.000685034
-3.61394e-06, -0.000367956, -3.62039e-06, -0.000113846, -3.61745e-06, 0.000685034
-3.59831e-06, 0.000707607, -3.60477e-06, 0.00019923, -3.60182e-06, 0.00105609
-3.58269e-06, 0.00121708, -3.58914e-06, 0.00019923, -3.5862e-06, 0.00045669
-3.56706e-06, 0.000622694, -3.57352e-06, 0.00019923, -3.57057e-06, -0.00037106
-3.55144e-06, 0.00039626, -3.55789e-06, 0.000540767, -3.55495e-06, -0.000742121
-3.53581e-06, 0.000764216, -3.54227e-06, 0.00102461, -3.53932e-06, -0.00194093
-3.52019e-06, 0.000509477, -3.52664e-06, 0.00079692, -3.5237e-06, -0.00225491
-3.50456e-06, 2.83043e-05, -3.51102e-06, 0.000113846, -3.50807e-06, -0.00194093
-3.48894e-06, -0.000339651, -3.49539e-06, 0.000113846, -3.49245e-06, -0.00208365
-3.47331e-06, -0.000424564, -3.47977e-06, 0.000569229, -3.47682e-06, -0.00199802
-3.45769e-06, -0.000764216, -3.46414e-06, 0.000455383, -3.4612e-06, -0.00148424
-3.44206e-06, -0.000905737, -3.44852e-06, 0.000341537, -3.44557e-06, -0.000685034
-3.42644e-06, -0.000877433, -3.43289e-06, 0.000683075, -3.42995e-06, -0.000114172
-3.41081e-06, -0.000424564, -3.41727e-06, 0.000113846, -3.41432e-06, 0.000313974
-3.39519e-06, -8.49129e-05, -3.40164e-06, 0.000227692, -3.3987e-06, 0.000999009
-3.37956e-06, -8.49129e-05, -3.38602e-06, 0.000341537, -3.38307e-06, 0.000884836
-3.36394e-06, 2.83043e-05, -3.37039e-06, -0.000227692, -3.36745e-06, 0.000313974
-3.34831e-06, 0.000226434, -3.35477e-06, -0.000569229, -3.35182e-06, -2.85431e-05
-3.33269e-06, 0.000452869, -3.33914e-06, -0.000227692, -3.3362e-06, -0.000142716
-3.31706e-06, 0.00113217, -3.32352e-06, -0.000341537, -3.32057e-06, -0.000142716
-3.30144e-06, 0.00101895, -3.30789e-06, -0.000455383, -3.30495e-06, -0.000142716
-3.28581e-06, 0.000339651, -3.29227e-06, -0.000569229, -3.28932e-06, -0.000485233
-3.27019e-06, 0.000339651, -3.27664e-06, -0.00059769, -3.2737e-06, -0.000599405
-3.25456e-06, 0.000226434, -3.26102e-06, -0.000369999, -3.25807e-06, -0.000599405
-3.23894e-06, -0.000226434, -3.24539e-06, -0.000142307, -3.24245e-06, -0.00037106
-3.22331e-06, -0.00079252, -3.22977e-06, -0.000483845, -3.22682e-06, 0.000428147
-3.20769e-06, -0.00079252, -3.21414e-06, -0.000256153, -3.2112e-06, 0.000199802
-3.19206e-06, -0.00124539, -3.19852e-06, 8.53843e-05, -3.19557e-06, 8.56293e-05
-3.17644e-06, -0.00124539, -3.18289e-06, 0.000227692, -3.17995e-06, 0.00122735
-3.16081e-06, -0.00124539, -3.16727e-06, -0.000113846, -3.16432e-06, 0.00122735
-3.14519e-06, -0.00124539, -3.15164e-06, 0, -3.1487e-06, 0.000770664
-3.12956e-06, -0.000905737, -3.13602e-06, 0.000455383, -3.13307e-06, 0.00111318
-3.11394e-06, -0.000339651, -3.12039e-06, 0.000227692, -3.11745e-06, 0.0014557
-3.09831e-06, -0.000226434, -3.10477e-06, -0.000455383, -3.10182e-06, 0.00114172
-3.08269e-06, -0.000452869, -3.08914e-06, 0.000341537, -3.0862e-06, 0.000913379
-3.06706e-06, 0.000113217, -3.07352e-06, 0.00079692, -3.07057e-06, 0.000570862
-3.05144e-06, 0.000679303, -3.05789e-06, 0.000569229, -3.05495e-06, 8.56293e-05
-3.03581e-06, 0.00079252, -3.04227e-06, 0.000227692, -3.03932e-06, 8.56293e-05
-3.02019e-06, 0.000905737, -3.02664e-06, 0.000540767, -3.0237e-06, -0.000142716
-3.00456e-06, 0.00113217, -3.01102e-06, 0.000910766, -3.00807e-06, 0.000428147
-2.98894e-06, 0.000905737, -2.99539e-06, 0.000227692, -2.99245e-06, 0.000313974
-2.97331e-06, 0.000226434, -2.97977e-06, -0.000142307, -2.97682e-06, -2.85431e-05
-2.95769e-06, 0.000226434, -2.96414e-06, -0.000256153, -2.9612e-06, -0.000599405
-2.94206e-06, 0.000226434, -2.94852e-06, -0.000284614, -2.94557e-06, -0.000485233
-2.92644e-06, 0.000679303, -2.93289e-06, -0.000853843, -2.92995e-06, -0.000142716
-2.91081e-06, 0.000452869, -2.91727e-06, -0.00139461, -2.91432e-06, 8.56293e-05
-2.89519e-06, -0.000226434, -2.90164e-06, -0.00102461, -2.8987e-06, 0.000171259
-2.87956e-06, -0.000339651, -2.88602e-06, -0.000455383, -2.88307e-06, -0.000599405
-2.86394e-06, 0.000311347, -2.87039e-06, -0.000711536, -2.86745e-06, -0.00114172
-2.84831e-06, -0.000679303, -2.85477e-06, -0.000426922, -2.85182e-06, -0.0018553
-2.83269e-06, -0.000226434, -2.83914e-06, 2.84614e-05, -2.8362e-06, -0.00162696
-2.81706e-06, -0.000169826, -2.82352e-06, 0.000227692, -2.82057e-06, -0.00148424
-2.80144e-06, -0.00039626, -2.80789e-06, 0.000910766, -2.80495e-06, -0.00102755
-2.78581e-06, -0.000622694, -2.79227e-06, 0.00079692, -2.78932e-06, -0.000770664
-2.77019e-06, -0.000537781, -2.77664e-06, 0.000910766, -2.7737e-06, -0.000856293
-2.75456e-06, -0.000452869, -2.76102e-06, 0.000683075, -2.75807e-06, -0.000256888
-2.73894e-06, -0.000962346, -2.74539e-06, 0.00079692, -2.74245e-06, 0.000285431
-2.72331e-06, -0.001302, -2.72977e-06, 0.000910766, -2.72682e-06, 0.000742121
-2.70769e-06, -0.00121708, -2.71414e-06, 0.000455383, -2.7112e-06, 0.00111318
-2.69206e-06, -0.000905737, -2.69852e-06, 0.000483845, -2.69557e-06, 0.00111318
-2.67644e-06, -0.00059439, -2.68289e-06, -0.00019923, -2.67995e-06, 0.000656491
-2.66081e-06, -0.000566086, -2.66727e-06, -0.000313076, -2.66432e-06, 0.000770664
-2.64519e-06, -0.000254739, -2.65164e-06, -0.00019923, -2.6487e-06, 0.000999009
-2.62956e-06, 0.000311347, -2.63602e-06, -0.000113846, -2.63307e-06, 0.000884836
-2.61394e-06, -0.000339651, -2.62039e-06, 0.000113846, -2.61745e-06, -0.000256888
-2.59831e-06, 0.000226434, -2.60477e-06, -0.000455383, -2.60182e-06, -0.000599405
-2.58269e-06, 0.00135861, -2.58914e-06, 0, -2.5862e-06, -0.000713578
-2.56706e-06, 0.00101895, -2.57352e-06, 0.00113846, -2.57057e-06, -0.000485233
-2.55144e-06, 0.000905737, -2.55789e-06, 0.00113846, -2.55495e-06, -0.000485233
-2.53581e-06, 0.00099065, -2.54227e-06, 0.00193538, -2.53932e-06, -0.000256888
-2.52019e-06, 0.00155674, -2.52664e-06, 0.00330153, -2.5237e-06, -0.000627948
-2.50456e-06, 0.000877433, -2.51102e-06, 0.00409845, -2.50807e-06, -0.000856293
-2.48894e-06, 0.00019813, -2.49539e-06, 0.00409845, -2.49245e-06, -0.000313974
-2.47331e-06, 0.000452869, -2.47977e-06, 0.00432614, -2.47682e-06, 2.85431e-05
-2.45769e-06, 0.00113217, -2.46414e-06, 0.00341537, -2.4612e-06, 0
-2.44206e-06, 0.000113217, -2.44852e-06, 0.00295999, -2.44557e-06, 0.000171259
-2.42644e-06, -0.000452869, -2.43289e-06, 0.00193538, -2.42995e-06, -0.000199802
-2.41081e-06, -0.000452869, -2.41727e-06, 0.000910766, -2.41432e-06, -0.000228345
-2.39519e-06, -0.000452869, -2.40164e-06, -0.000313076, -2.3987e-06, 0
-2.37956e-06, -0.000226434, -2.38602e-06, -0.00133769, -2.38307e-06, 0
